site,T1_mean,T3_mean,T1_mean_1,T1_mean_2,T1_mean_3,T1_mean_4,T1_mean_5,T1_mean_6,T1_mean_7,T1_mean_8,T1_mean_9,T1_mean_10,T1_mean_11,T1_mean_12,T3_mean_1,T3_mean_2,T3_mean_3,T3_mean_4,T3_mean_5,T3_mean_6,T3_mean_7,T3_mean_8,T3_mean_9,T3_mean_10,T3_mean_11,T3_mean_12,T1_min,T3_min,T1_max,T3_max,T1_TDD,T3_TDD,T1_GDD3,T3_GDD3,T1_GDD5,T3_GDD5,T1_FDD,T3_FDD,T1_TDD_days,T3_TDD_days,T1_GDD3_days,T3_GDD3_days,T1_GDD5_days,T3_GDD5_days,T1_FDD_days,T3_FDD_days,sos1,eos1,sos3,eos3,T1_ft,T3_ft,T3_frost,moist_mean_summer,moist_max_summer,moist_min_summer,moist_sd_summer,moist_cv_summer,moist_mean_july,moist_max_july,moist_min_july,moist_sd_july,moist_cv_july
MAL058,2.8423436430527036,2.178861543178188,-0.3463016633064516,-0.37125507005899705,-0.37896925403225806,-0.3160264756944444,-0.21948504704301075,6.541731770833334,10.466943884408602,10.188403057795698,6.1041449652777775,2.123183383736559,0.3252170138888889,-0.2530661962365591,-1.8418702620967742,-1.5654782632743363,-1.16199375,-0.5839881076388889,0.2746346942204301,10.147804427083333,12.541698286290321,10.626785231854837,4.5251047743055555,-1.1715073588709677,-3.439684722222222,-2.4749452788978497,-0.515625,-12.46074375,12.982343750000002,31.41894375000001,1102.1194661458333,1209.8786593749999,1056.69921875,1186.3088333333333,985.4075520833334,1126.2353505208332,-63.953450520833336,-414.0494807291667,176,133,125.75,117.5,108.25,102.75,191.75,232.25,155.75,282,157.5,280.25,5.5,98.75,-14.8519,14.716902427600125,22.59617708333333,10.561458333333333,2.9608180010034366,0.20118486315780074,12.93365255376344,16.405729166666667,10.721354166666666,1.3378240981024367,0.1034374545428125
MAL059,2.2185962468628793,1.7832668477640885,-0.8376817204301075,-0.8191310287610619,-0.6998498991935483,-0.5866029513888888,-0.4140321068548387,5.075582378472222,9.793020144489248,9.403497715053764,5.177698263888889,1.5334750336021505,-0.37180260416666666,-0.886929872311828,-2.4029317876344085,-2.1711375368731565,-1.6155283938172043,-0.9320203993055556,0.4237021169354839,10.479654947916666,12.713667674731182,10.481434811827956,4.39970703125,-1.713835685483871,-4.7789930555555555,-3.769657258064516,-1.786190625,-14.8603125,12.609043750000001,29.786250000000006,959.4270927083332,1226.9329427083333,917.7736161458333,1199.4847005208335,819.2943395833333,1137.5680338541667,-149.08481354166665,-575.5947265625,162,134.75,118.25,117.5,94.25,102.5,203.25,230.5,155.5,283.25,159.5,280.5,4,78.25,-7.28125,18.953526004274284,25.047395833333333,14.8546875,2.3208977944548628,0.1224520331431454,18.622463037634407,23.027083333333334,14.983854166666667,2.216332921179289,0.11901395195148297
MAL060,2.97062558821013,1.9126031385466575,-0.8246597782258065,-0.7960683997050148,-0.8004032258064516,-0.5804904513888889,-0.14732442876344085,6.131781684027778,12.056840137768818,11.718377226142474,6.766232638888889,2.3685210853494625,0.15372178819444443,-0.7141717069892473,-2.1094067372311827,-1.8225948193215338,-1.5524510920698924,-0.8078158854166667,0.2094671706989247,8.946795659722222,12.792243968413977,10.763524630376343,4.527145052083333,-1.2476585853494622,-3.993937847222222,-3.052461592741935,-1.226953125,-15.149215625,16.373125,32.537112500000006,1216.1212565104165,1188.0824156249998,1169.57080078125,1165.3524859375,1115.6954752604167,1104.9823145833334,-131.10026041666669,-489.5041192708333,172.25,129.25,123.5,114.25,110.25,99,198,236,158.5,283.5,160.75,280.25,3.25,98.25,-15.073775,19.02228697314754,28.018145833333335,12.935416666666667,4.160180212704557,0.2187003181361525,18.11886760752688,22.391145833333333,14.150520833333333,2.230313079414208,0.12309340339170526
MAL061,0.3751011543178188,-1.0292603546372352,-3.972488239247312,-4.282482946165191,-4.660807291666667,-3.408127170138889,-1.3074596774193548,7.293679470486111,11.14048849126344,9.16158434139785,2.699088541666667,-1.0447013608870968,-2.917827690972222,-4.543021253360215,-6.425561172715054,-6.123118307522124,-6.177923823924732,-3.7699436631944443,-0.6222807627688172,7.019487760416666,9.998056938844085,8.306855451948923,2.2129122395833334,-3.372648286290323,-5.800293055555556,-7.926632241263442,-7.5509375,-15.903018750000001,22.235937500000006,23.491200000000003,952.3709309895834,896.4280809895832,913.6746419270834,848.0651716145833,837.2975260416666,779.2091645833333,-815.365234375,-1272.3654255208335,126.75,132,100.25,98,81.25,80.25,238.75,233.25,150.75,276.75,151.75,271.25,18.75,96.75,-9.032325,18.023444605402144,28.667708333333334,10.767447916666667,3.32078765271393,0.18424822365634785,17.897076612903227,24.96875,13.425520833333334,3.104665242052712,0.1734733168552425
MAL062,1.2700856818959616,-0.03339340206479582,-1.953790608198925,-2.181589306784661,-2.207917372311828,-1.79360390625,-0.9559747479838709,4.973030208333333,10.96259254032258,9.503902184139784,3.034304079861111,-0.4360759744623656,-1.886550954861111,-2.1477905241935487,-3.6663096438172045,-3.7806392883480826,-3.3004557291666665,-2.3085394965277777,-1.0110257056451613,5.988975694444444,10.424195648521506,8.719989079301076,2.3140733506944446,-3.654076360887097,-5.325227864583334,-5.108198924731183,-4.20600625,-15.6609375,18.601493750000003,23.985156250000006,892.1864213541667,868.8922526041667,861.3080562499999,837.2268880208334,803.2651989583334,766.03173828125,-428.28762604166667,-881.0891927083334,115.5,119.25,94.75,94.25,80.25,75.75,249.75,246,163.5,276.75,165,271.25,7.25,72,-2.5625,17.105213924988366,20.981770833333336,14.649479166666667,1.5518930237004387,0.09072631482458902,16.94264112903226,19.5734375,15.342708333333334,1.255853046220644,0.07412380612067988
MAL063,2.2650153084360025,1.2573080652521105,-0.3635705309139785,-0.384831139380531,-0.4147193044354839,-0.3888361979166667,-0.33699332997311826,4.321591319444444,10.89287688172043,9.57758895329301,3.8277653645833336,0.6821073924731184,-0.1982003472222222,-0.3179766129032258,-2.008652553763441,-1.792945704277286,-1.4661668346774193,-0.8745876736111111,-0.31613323252688175,6.493674045138889,10.878307711693548,9.024687079973118,2.9160807291666666,-2.395476310483871,-2.9247612847222224,-2.698168682795699,-0.46465,-11.235937499999999,15.767771875000003,25.501875000000005,905.4301315104166,929.3955078125,871.5735122395832,893.21484375,813.7187664062499,824.6695963541666,-78.13329010416666,-470.1637369791667,132.5,121.75,98,97.75,83.25,80.75,232.75,243.5,166,278,167.5,271.75,6,85.25,-4.375,56.127871683012906,57.991145833333334,51.9890625,1.643416062899935,0.029279857112367844,55.004670698924734,57.1796875,52.092708333333334,1.52474106373261,0.027720210744983455
MAL064,0.3318270134610997,-0.7090169703969883,-4.252074815188172,-4.770437702802361,-5.1862881048387095,-3.688870920138889,-1.159227872983871,7.4245296875,10.815549512768818,8.990411953965054,2.982054644097222,-0.4456652049731183,-2.57127109375,-4.5184663642473115,-6.418256703629032,-6.78008467920354,-6.963882123655914,-4.143069791666666,-0.2828610383064516,8.61586032986111,11.03163408938172,9.177404418682796,2.905595572916667,-2.987403629032258,-5.550263802083333,-7.500980997983871,-7.050353125,-15.02054375,17.12456875,25.004612500000007,954.7947765625,1029.9206041666666,918.2909708333334,993.6669812499999,846.1908825520834,909.69775625,-833.5949598958334,-1288.8890526041666,130.5,135,105.75,109,87.25,88.25,234.75,230.25,151,278,152.25,271.75,9,79.25,-7.5217,17.717173586433947,22.00625,12.893229166666666,1.7876403166691017,0.10089873014722275,17.111391129032256,19.692708333333336,14.0828125,1.4318819551576398,0.08368004356631294
MAL065,1.8349067747547343,1.8143606141626742,-1.1622860887096775,-1.8600726585545722,-2.3976691532258063,-1.7788253472222222,-0.5048285114247312,5.651621701388889,9.840433585349462,9.244672706653226,4.340602821180556,0.8886736727150538,-0.18706102430555555,-0.3620088709677419,-2.0325917170698924,-2.6536469026548675,-2.9554432795698924,-2.0297967881944445,0.46930890456989255,9.51838029513889,11.516498924731184,9.73178895329301,3.525205381944444,-1.2006864751344086,-1.1568475694444444,-1.272343061155914,-3.4137125,-7.87216875,14.059881250000004,27.738612500000006,930.7910145833334,1112.6998127604168,883.6633520833334,1080.2341950520834,794.7285658854167,1006.1634408854168,-260.59131510416665,-450.0045984375,152.75,135.5,113,115.75,90.75,97.75,212.5,229.75,150.25,281.25,152.25,275.75,2.5,55,-4.349125,26.350837588292343,32.95729166666667,22.0703125,3.0199623776710007,0.11460593491771084,24.932459677419352,30.0578125,22.255208333333332,2.0168164500119157,0.08089119469582423
MAL066,2.56377534650924,1.4032462960586356,-1.1394069220430108,-1.1116219579646018,-0.9533875168010753,-0.5911566840277778,-0.06736181115591398,7.310194227430555,11.72429435483871,10.45336651545699,5.166997612847222,1.122133316532258,-0.41181640625,-1.0236475134408602,-3.7752982190860216,-3.3100502396755163,-2.4686680947580646,-1.232790798611111,0.5433446740591398,9.819422743055556,12.355340641801074,10.430504452284946,4.247889539930556,-1.5872521841397849,-3.612901475694444,-4.872292926747312,-1.79796875,-10.924765625,15.625625000000003,27.838359375000007,1110.2692057291667,1189.4441080729166,1073.8050130208333,1161.8730794270832,999.3046875,1099.2107747395833,-173.85026041666666,-676.9083984375,148,138.5,119.25,118.25,100.5,102.5,217.25,226.75,151,282.5,153.75,276.75,4,66.5,-5.996875,25.283844788321396,34.6818203125,17.908854166666664,3.786515747626535,0.1497602828734151,23.06021505376344,27.729166666666664,17.947395833333335,2.553480937163538,0.11073101145025134
MAL067,2.1464409372861053,2.011300198208989,-0.749373874327957,-0.7333964048672567,-0.6891420194892472,-0.46810182291666663,-0.19388832325268815,4.449085677083334,9.108636038306452,8.835067279905914,4.929456770833333,1.6990468245967743,5.722222222222277e-4,-0.6756486559139785,-2.4182526545698924,-2.0808103060471974,-1.7589469590053763,-0.95597421875,0.4995060819892473,10.518895572916668,12.90273188844086,10.524308669354838,4.283717621527778,-1.28020031922043,-3.116553645833333,-3.259219976478495,-1.554071875,-9.841149999999999,12.112490625000001,29.066115625000013,905.9759658854166,1229.7583328125,848.4577049479167,1205.0581572916667,761.9822205729167,1145.575875,-121.98841354166666,-495.13093541666666,168.5,134.5,114.25,117.25,93,102.5,196.75,230.75,157.25,283.25,162.5,280.75,3.25,59.75,-2.63725,14.717541964996986,21.4703125,8.536458333333334,3.0983525575537105,0.21052106152797675,13.843212365591398,18.455208333333335,9.175,2.4667144137773036,0.17818945116442433
MAL068,2.6138815744067987,1.9420608565765458,-0.9321098454301076,-1.0284017514749264,-1.0920350806451613,-0.5588305555555556,0.6477162634408602,7.576162934027777,10.9688688172043,10.157896664986557,5.241245399305556,1.5050016297043012,-0.45894991319444445,-0.9397333333333333,-2.6245064684139785,-2.387606010324484,-2.1578776041666665,-0.9679470486111111,2.456285702284946,10.888747829861112,12.48050025201613,10.524104292674732,4.5261827256944445,-1.3703902049731183,-4.714572482638889,-3.668913810483871,-2.033821875,-15.0684375,14.877584375000001,30.061953125000006,1115.19592421875,1296.5857747395833,1072.7275971354165,1264.8074544270833,987.1269434895833,1191.3370768229167,-160.47567916666668,-587.248046875,169.75,160.5,127,129.75,105.75,111,195.5,204.75,144.5,284.75,149,280.75,4.5,110.25,-11.3125,21.033388134057972,29.384375,14.549999999999999,3.223620847982149,0.15326208157412136,20.71775873655914,26.0921875,16.108333333333334,2.6251503699584737,0.1267101525478265
MAL070,2.4144084752167467,1.3799630229722792,-0.8473532300067204,-0.8616231517330384,-0.7833632896505376,-0.5272613281249999,-0.12851376428091402,6.225234765625,10.77247098874328,9.931265826612904,5.165939735243056,1.2809151041666669,-0.6273292534722222,-0.8994206023185484,-2.7393834005376343,-2.3461359236725663,-1.776637474798387,-0.9637990451388889,0.46725260416666664,10.031642144097223,11.767782783098118,9.610324890793011,3.7724404296875003,-2.3728068296370965,-5.3674264322916665,-3.7912383442540323,-1.8956374999999996,-16.918478125,14.638915624999992,29.123146875000003,1033.2851160156251,1134.0850748697917,993.9621558593751,1104.7539615885416,906.3953536458334,1041.3493587239582,-151.42242044270833,-630.0535807291667,159.5,136.25,119,116.25,97,100.5,205.75,229,152,283.25,157.25,278.75,2.25,97.75,-19.4525,17.349614222272542,48.178510416666654,6.569270833333333,11.058654905360804,0.6374006224970854,13.321448588709677,19.221354166666664,8.0375,3.0370730171026503,0.2279836908785325
MAL071,-0.03623265029660042,-1.2717083654175225,-4.608329502688172,-4.2614378502949855,-3.736154183467742,-3.0288061631944445,-1.7800469926075269,2.289390451388889,10.603343044354839,9.172363961693549,3.1452498263888886,-0.6342241599462366,-3.37615859375,-4.621423840725806,-6.762167674731183,-5.777102046460177,-4.709958333333333,-3.461629340277778,-1.8285214213709677,3.4725611979166664,10.279393985215053,8.643457535282257,2.397821614583333,-3.7139065860215057,-6.539309461805556,-7.629964213709678,-6.896490625,-15.920375,17.883900000000004,23.573296875000008,798.0405770833333,791.5631861979166,766.6980708333334,762.1642851562499,705.5742828125001,697.1774257812499,-811.2745526041667,-1256.0546666666667,109.75,107.25,85.75,85.5,71,69,255.5,258,173.75,278,174.75,275,4.25,60.75,-0.99275,32.56758082246636,38.2421875,26.2875,2.2923044475465484,0.07038608302048734,31.96566515456989,34.45364583333333,28.258333333333333,1.7286752150404374,0.054079125420398194
MAL072,0.866464821469313,0.03715771375199615,-1.6652650369623656,-1.6250834255162243,-1.6634379200268818,-1.3344357638888888,-0.7868208165322581,1.3864539930555553,8.13116945984543,8.67440177671371,2.7116796874999998,-0.4229305275537635,-1.4501692708333334,-1.8484387600806453,-3.0964471438172043,-2.9138211283185838,-2.6251139784946234,-1.7897078124999999,-0.7575274529569892,4.389788389756944,9.234248210685482,8.266566444052419,2.1971845486111112,-3.464842221102151,-4.692887065972222,-4.564756115591398,-3.596484375,-14.69529375,15.740313281250016,20.489330468750005,662.9819140625,766.7937299479166,616.5764453124999,725.2620471354167,530.8980338541667,650.7412315104166,-346.5056380208333,-753.221875,113,115.25,80.5,88,59.5,69.5,252.25,250,168.5,276.75,174,271.25,21.75,72,-3.0018,47.14649832576751,52.506601747776685,37.54482433712121,4.372027872882351,0.0927328227575463,47.948650691079806,51.570126657196965,39.77555350378788,3.68009346975819,0.0767507201290822
MAL073,2.0039514348762255,0.9725973220396986,-0.4560375042002686,-0.4933495022123892,-0.5119344716061827,-0.48898728298611094,-0.43642896925403213,2.7659601996527767,10.586012962029564,9.647186307123652,3.5172237630208336,0.3460818464381722,-0.325641579861111,-0.40637268565188145,-1.7454545740927419,-1.4011656526548673,-1.2603729838709676,-0.956288845486111,-0.6034693170362903,3.822807183159722,10.013130565356182,8.586914692540322,2.6204425998263887,-2.249692120295699,-2.842103732638889,-2.564334152385753,-0.48452656249999976,-9.561018749999999,16.303878124999994,22.36281640625001,837.8531811197913,796.5866276041666,803.5610315104163,762.1742350260416,749.827588411458,694.54341796875,-105.90991953124995,-441.3454557291667,114.75,110.5,89.5,87,76.5,70,250.5,254.75,170.75,276.75,172.5,271.25,7.75,70.75,-0.85765625,31.49064471923262,34.08871875,29.77050520833333,1.196679176016118,0.03800110117419277,31.77611407930107,33.19353645833333,30.812661458333327,0.6540649228311746,0.020583540240284817
MAL074,0.8120520605179101,0.4171304921001595,-2.0771888272849464,-1.8984946165191738,-1.9050513104838709,-1.6214999131944443,-0.9333296202956989,0.43045321180555557,8.911407442876344,8.35816903561828,3.2093377604166666,0.35104957997311825,-1.1877868055555556,-2.2108833837365593,-2.885107426075269,-2.68963639380531,-2.5976410282258064,-2.00296171875,-0.9928548219086021,1.9448572916666664,10.738653494623655,9.01985099126344,2.8726838975694444,-2.2468660786290324,-2.8724061631944444,-3.6142950940860215,-3.28348125,-9.194543750000001,13.3551125,22.500612500000003,672.6900130208334,787.5656778645832,639.7720463541667,760.9980091145833,579.1798989583333,699.0719919270832,-376.08799791666667,-635.208765625,106.25,101.5,81.5,83.75,66,68.25,259,263.75,180.25,279,181,271.5,3.25,37.25,0,21.86180635516491,37.22604166666667,15.699479166666666,5.882749846163569,0.2690880044673781,22.059419190828212,32.440625,15.826041666666667,4.420886504663124,0.200408109860899
MAL075,0.11501286932466324,-0.5961194187770938,-4.934679099462366,-5.532567293510325,-5.087180359543011,-3.3702018229166666,-1.4707489079301075,4.436015625,9.027413474462366,8.379868531586022,3.945640190972222,0.6750214213709678,-1.4039583333333334,-3.683933551747312,-7.460412197580646,-7.617999778761063,-6.374086172715054,-3.6829217881944443,-0.07181382728494626,8.467154166666665,11.035009509408601,9.363995564516127,3.313530034722222,-2.446236290322581,-4.963835416666667,-7.160712516801076,-6.688359375,-13.63873125,12.161406250000002,25.227831250000012,819.6033854166666,1051.1247437499999,776.8441406249999,1007.6890734374999,695.5969010416666,932.7781666666665,-777.5949348958334,-1268.8573614583333,133.75,140.5,105,111,84.5,92.5,231.5,224.75,159.25,281,163,271.75,9.75,71.75,-1.745925,28.403960561464938,41.92604166666666,19.246875,5.650510692848633,0.1989339015107127,26.452940188172043,34.7265625,19.815625,4.027489138917249,0.15225109610757254
MAL076,1.5802018701517226,1.3065506110255534,-1.5964231350806453,-1.185515947640118,-0.940950184811828,-0.6366085069444445,-0.42804485887096777,2.6833133680555554,8.028786878360215,7.882008484543012,4.5495080295138886,1.5868975974462365,-0.01569921875000001,-1.201818380376344,-3.2474378360215055,-2.3618985066371683,-1.6002394153225807,-0.9151909722222222,-0.18979964717741934,6.970171440972222,10.945911038306452,9.378570228494624,3.9954155815972223,-0.9900138608870968,-2.7493489583333335,-3.8160282258064515,-2.607203125,-8.851953125,10.604984375,23.802890625000007,768.3021888020834,999.9012044270834,722.7574986979167,969.5574544270833,615.1974166666666,888.2146809895833,-191.13345572916666,-522.68359375,148.25,131.25,106.75,112.25,80.75,91.75,217,234,166.25,284.5,169.25,277.75,7.5,44,0,15.880925629740046,20.777083333333334,13.658463541666666,1.4907576700416858,0.09387095593785537,15.811374327956988,16.81458333333333,15.26875,0.4053921940090993,0.025639276232446308
